"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-02-17","15.43",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0",",,X",,,"63",",,X","26",",,X",,,,,"32.0",",,X","38.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-02-18","8.05",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0",",,X",,,"42",",,X","12",",,X",,,,,"23.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-02-19","10.29",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0",",,X",,,"46",",,X","11",",,X",,,,,"19.9",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-02-20","9.40",",,X","0.11",",,X,2400",,,"1.7",",,X","0.0",",,X",,,"36",",,X","16",",,X",,,,,"17.9",",,X","21.0",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-02-21","6.71",",,X","0.11",",,X,2400",,,"2.3",",,X","2.0",",,X",,,"23",",,X","7",",,X",,,,,"15.0",",,X","17.9",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-02-22","10.29",",,X","0.00",",,X,2400",,,"0.0",",,X","3.0",",,X",,,"32",",,X","5",",,X",,,,,"16.1",",,X","17.9",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-02-23","11.41",",,X","0.00","T,,X,2400",,,"0.0","T,,X","1.0",",,X",,,"45",",,X","18",",,X",,,,,"23.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-02-24","16.33",",,X","0.43",",,X,2400",,,"9.1",",,X","0.0","T,,X",,,"28",",,X","17",",,X",,,,,"32.0",",,X","36.9",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-02-25","8.95",",,X","0.00",",,X,2400",,,"0.0",",,X","9.0",",,X",,,"29",",,X","7",",,X",,,,,"17.9",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-02-26","14.09",",,X","0.10",",,X,2400",,,"1.0",",,X","7.0",",,X",,,"31",",,X","12",",,X",,,"0.3",",,7","31.1",",,X","36.0",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-02-27","9.84",",,X","0.00","T,,X,2400",,,"0.0","T,,X","7.0",",,X",,,"35",",,X","8",",,X",,,,,"25.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-02-28","10.29",",,X","0.00",",,X,2400",,,"0.0",",,X","5.0",",,X",,,"38",",,X","14",",,X",,,,,"17.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-01","8.95",",,X","0.00",",,X,2400",,,"0.0",",,X","4.0",",,X",,,"38",",,X","20",",,X",,,,,"15.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-02","8.72",",,X","0.00",",,X,2400",,,"0.0",",,X","3.0",",,X",,,"50",",,X","26",",,X",,,,,"16.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-03","8.95",",,X","0.00",",,X,2400",,,"0.0",",,X","3.0",",,X",,,"59",",,X","33",",,X",,,,,"21.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-04","11.86",",,X","0.09",",,X,2400",,,"2.0",",,X","2.0",",,X",,,"49",",,X","10",",,X",,,,,"23.9",",,X","32.0",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-05","8.72",",,X","0.00",",,X,2400",,,"0.0",",,X","4.0",",,X",,,"37",",,X","4",",,X",,,,,"21.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-06","8.28",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0","T,,X",,,"56",",,X","18",",,X",,,,,"21.0",",,X","25.1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-07","10.51",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0","T,,X",,,"62",",,X","32",",,X",,,,,"25.1",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-08","6.04",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0","T,,X",,,"44",",,X","29",",,X",,,,,"15.0",",,X","17.0",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-09","17.90",",,X","0.40",",,X,2400",,,"5.4",",,X","0.0","T,,X",,,"35",",,X","23",",,X",,,,,"38.0",",,X","45.0",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-10","8.28",",,X","0.00",",,X,2400",,,"0.0",",,X","4.0",",,X",,,"34",",,X","19",",,X",,,,,"16.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-11","11.41",",,X","0.15",",,X,2400",,,"3.9",",,X","2.0",",,X",,,"51",",,X","30",",,X",,,,,"29.1",",,X","36.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-12","7.61",",,X","0.01",",,X,2400",,,"0.5",",,X","6.0",",,X",,,"40",",,X","24",",,X",,,,,"17.0",",,X","19.9",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-13","8.05",",,X","0.00",",,X,2400",,,"0.0",",,X","2.0",",,X",,,"60",",,X","28",",,X",,,,,"16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-14","8.72",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0","T,,X",,,"68",",,X","40",",,X",,,,,"15.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-15","9.62",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0",",,X",,,"76",",,X","47",",,X",,,,,"21.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-16","10.29",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0",",,X",,,"54",",,X","36",",,X",,,,,"21.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-17","17.67",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0",",,X",,,"61",",,X","33",",,X",,,,,"36.0",",,X","47.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-18","15.43",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0",",,X",,,"51",",,X","30",",,X",,,,,"36.0",",,X","47.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-19","9.84",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0",",,X",,,"53",",,X","24",",,X",,,,,"23.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-20","7.61",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0",",,X",,,"56",",,X","17",",,X",,,,,"17.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-21","10.51",",,X","0.00","T,,X,2400",,,"0.0",",,X","0.0",",,X",,,"60",",,X","27",",,X",,,,,"36.0",",,X","46.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-22","16.78",",,X","0.47",",,X,2400",,,"5.4",",,X","0.0",",,X",,,"45",",,X","21",",,X",,,,,"33.1",",,X","40.9",",,X",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-23","15.66",",,X","0.35",",,X,2400",,,"6.2",",,X","4.0",",,X",,,"23",",,X","10",",,X",,,,,"30.0",",,X","36.0",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-24","5.82",",,X","0.00","T,,X,2400",,,"0.1",",,X","5.0",",,X",,,"25",",,X","3",",,X",,,,,"13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-25","8.50",",,X","0.00","T,,X,2400",,,"0.0","T,,X","5.0",",,X",,,"27",",,X","2",",,X",,,,,"19.9",",,X","21.0",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-26","8.50",",,X","0.00",",,X,2400",,,"0.0",",,X","4.0",",,X",,,"45",",,X","13",",,X",,,,,"16.1",",,X","17.9",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-27","7.83",",,X","0.00",",,X,2400",,,"0.0",",,X","1.0",",,X",,,"51",",,X","28",",,X",,,,,"19.9",",,X","21.9",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-28","7.83",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0","T,,X",,,"62",",,X","32",",,X",,,,,"17.0",",,X","25.1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-29","10.29",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0",",,X",,,"67",",,X","39",",,X",,,,,"25.1",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-30","8.50",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0",",,X",,,"66",",,X","36",",,X",,,,,"31.1",",,X","36.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-03-31","9.40",",,X","0.00",",,X,2400",,,"0.0",",,X","0.0",",,X",,,"68",",,X","30",",,X",,,,,"17.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-01",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-02",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-03",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-04",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-05",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-06",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-07",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-08",,,,,,,"0.5",",,7","1.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-09",,,,,,,"6.0",",,7","5.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-10",,,,,,,"0.1",",,7","3.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-11",,,,,,,"0.0",",,7","0.0","T,,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-12",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-13",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-14",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-15",,,,,,,"7.0",",,7","7.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-16",,,,,,,"0.1",",,7","0.0","T,,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-17",,,,,,,"2.0",",,7","1.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-18",,,,,,,"0.0",",,7","0.0","T,,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-19",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-20",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-21",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-22",,,,,,,"2.9",",,7","3.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-23",,,,,,,"1.8",",,7","0.0","T,,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-24",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-25",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-26",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-27",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-28",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-29",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-04-30",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-01",,,,,,,"3.2",",,7","1.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-02",,,,,,,"0.2",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-03",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-04",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-05",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-06",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-07",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-08",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-09",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-10",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-11",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-12",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-13",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-14",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-15",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-16",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-17",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-18",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-19",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-20",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-21",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-22",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-23",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-24",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-25",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-26",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-27",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2013-05-28",,,,,,,"0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
